doc_id	text	is_hate
0	Considering this is stormfront I 'd say we are all in agreement that we highly prefer white children to anything else ....	0
0	I do get my Theirs , theres and they 're , mixed up sometimes but i was educated under Labours rule so i cant be completly to blame .	0
0	It was too much police and security police involving , but you will see in Latvia.Also , all that crap was lasting about some 45 minutes .	0
0	Thank you and this is video I 've made for all of us after I made those for each ethnics : Sons of Europe - Legacy - YouTube Only Unity	0
0	Camie	0
0	I see where you are coming from .	0
0	Looks like it went straight down the open breech and cooked off the ammo .	0
0	Remember every one , we are Europeans and our success tract record says it all	0
0	I think i heard your name on the stromfront radio , im honored .	0
0	Jesli sa , to sie chowaja , albo nie wiedza co to Stormfront .	1
0	The U.S. Marshals Service said Barion A. Blake was killed about 12 : 30 p.m. at The Colonnade at Regency apartments in the 900 block of Monument Road .	0
0	To be honest .. i dont think this Muslim killed him because he thought the swedish boy looked like a racist ... it was probably just an excuse .	1
0	They were kind of up in arms but said most Scots are lefties .	0
0	Some black was breaking into my old neighbor 's house and I fired at him from my window .	0
0	"We have to kill off all of the Whites so we can go back to eating cow dung ! """	1
0	I have been looking for a site like this for 4 months now since I last found one with like 75 Eastern Front propaganda posters .	0
0	So here 's where all that missing bank stimulus money went !	0
0	Have a blast Fauster Peace out : laugh	0
0	Check out my video below and let me know what you guys think Cheers !	0
0	I chose to be the stay at home dad for disciplinarian and educational purposes .	0
0	If lies were money he would be the richest negro in the world	1
0	Sharpton just wants to get his hands on da White House fleet of limousines .	0
0	I havent seen a white security gaurd for years.although i did see a black security gaurd chasing a lithuanian shoplifter a few weeks ago it was hilarious.i was waiting to cross the road when i saw this guy run from the shop with a bag full of meat and cheese , he got two steps out of the shop and tripped up the bag fell in the road with the shoplifter almost getting run over , he got straight up and run like the wind chased by security ( who failed to catch the thief )	0
0	Wonderful people and great food !	0
0	Monday afternoon a group of protesters took to the field during the 17th minute of an on-campus rugby match .	0
0	Sun releases massive solar flare - NASA video - YouTube slideshow from cnn Huge solar flares light up for NASA cameras - CNN.com Could solar flare on Friday the 13th knock out phones and GPS devices ? | Mail Online	0
0	I just asked on another related board if anyone had seen the at home alarm system commercial where the White guy breaks into a house and a Negro takes the alarm call and calls the cops ?	0
0	Hahahhah the amount of whites in my town has gone up and all other minorities have gone down !	0
0	But I guess if something like this would have happened it would 've been my fault right ? ............................	0
0	I will have to reply to many other users here who have written some incorrect posts about all this , but I do n't have time right now .	0
0	Its a good for crow , duck , squirell , rabbit , etecerta .	0
0	I was a Right Sector supporter but it starts to sound as if they are in fact just Israeli agents ......	0
0	YouTube - Broadcast Yourself .	1
0	Guess who picked Canada 's first batch of refugees from Turkey ?	0
0	I 'm not saying `` do n't go out of your house and do n't talk to anyone '' but it 's really important to stay grounded with a group who are n't part of the mass. It 's much easier to remain independent and avoid being caught under the stampede if you have a reminder that you are n't the only person who 's not part of the mass. Uuuugh !	0
0	I think they 're not White and dont belong in White nations .	0
0	I have to go to work now .	0
0	Hey, she passed away a few weeks ago now ; Did you not read it in the papers or see it in the news ?	0
0	I am a new member from Bronx , New York looking for new friends to talk to .	0
0	The Government are now judging if they should be granted permanent residency .	0
0	https : //en.wikipedia.org/wiki/Nordic _ aliens	0
0	how the hell are they going to integrate into Irish society ? They come from a dirt poor medieval country and have spent the last 3 years living in a refugee camp.what skills are they going to bring here ?	1
0	All I see is slippage as we fall farther and farther behind .	0
0	Mr A was correct again .	0
0	The only older person I know who I can act racist around is my friend 's mom .	0
0	The person who does that will also make history in his or her field .	0
0	There are quite a few books on Alexander - no need to torture the brain cells trying to decipher someone 's really bad writing .	0
0	I saw on the news that one can buy an AK47 for seven US dollars .	0
0	Check out what I 've been doing .	0
0	My lady was dressed as Scarlett O' Hara .	0
0	I wonder if I should jackhammer a vault into my foundation ?	0
0	It is a silly video , but it highlights the nonsensical world in which Jesus lived and the world Jesus was instrumental in changing .	0
0	So ok We are not idiots , but We see and do not act .	0
0	Welcome to the SF .	0
0	- YouTube	0
0	What a cowardly cretin he is .	0
0	A more apt analogy would be if he went to a party and showed up to find a small group of whites standing around while darkies kept pouring through the door and acting like they owned the place , so he joined some of the whites in complaining about it .	0
0	It is a good language to learn and is related to all other Slavic languages .	0
0	Man Accused of Murder Back in Court - WETM 18 Online Erin Jade Smith Obituary : View Erin Smith 's Obituary by Star-Gazette * * * * * * * * * * * * * * * * * * * * * * * Assumed Deceased : Danielle Brown--FL--02/05/2010	0
0	Gotta travel light , governor .	0
0	I usually find it handy to connect with people I want to meet etc ie text them or talk on the phone so we can meet in person	0
0	Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .	1
0	God Bless	0
0	Frontline : The Confessions FRONTLINE `` The Confessions '' | Sneak Peek 1 : Recording a Confession | PBS - YouTube FRONTLINE `` The Confessions '' | Sneak Peek 2 : Finding a Lawyer | PBS - YouTube In `` The Confessions , '' FRONTLINE producer Ofra Bikel investigates the conviction of four Navy sailors for the rape and murder of a Norfolk , Va. , woman in 1997 .	0
0	Look at it this way : Most goths/emos/punks are white .	0
0	I will endeavour at some point to go back through to where I left off & greet each of our new members by way of a personal message .	0
0	http://www.wavy.com/Global/story.asp?S=6591380http://content.hamptonroads.com/stor ... 5810 & ran = 71385	0
0	Not one FTF or malfunction of any kind .	0
0	Would it not be better to sack the black workers and employ Whites from the camps .	0
0	Black ``women''on London transport ...	1
0	Whites wo n't exist in Canada anymore they all have left or mixed themselves away basically leaving Canada to become a large ghetto	1
0	id like kids eventually. but not now. as for your sterlization. that is great. there really is no use for ppl to produce kids if they are wackos. being a nutjob is herditary .	1
0	immigrants are desperate to stay here. who can blame them ? our government treats them as lords and we as muck. welcome to SFI Pluirin !	1
0	Will do so on Monday , David Irving is a political prisoner in a Europe where you can deny the existence of Jesus Christ but go to jail for denying the existence of gas chambers .	0
0	Call the jackass and tell him about hundreds of thousands of foreign nationals who have invaded our country and laid seige to our cities on May 1 .	1
0	Yeah, hay rides are popular here .	0
0	Miami,( I do n't know how Don can stand living down there ) Hispanic - 279,456 ( 70.0 % ) Black alone - 64,993 ( 16.3 % ) White alone - 47,622 ( 11.9 % ) Asian alone - 3,649 ( 0.9 % ) Two or more races - 2,642 ( 0.7 % ) Other race alone - 676 ( 0.2 % ) American Indian alone - 361 ( 0.09 % ) Native Hawaiian and Other Pacific Islander alone - 58 ( 0.01 % ) Read more : Miami , Florida ( FL ) profile : population , maps , real estate , averages , homes , statistics , relocation , travel , jobs , hospitals , schools , crime , moving , houses , news , sex offenders	1
0	I hope my negroes beat your negroes .	0
0	Besides news and night-time shows .. Its shocking	0
0	These people have no idea about who they are or where they came from and any knowledge that they do have has guilt attached to it .	0
0	I guess it 's a good thing we did n't let any walk on the moon , heaven knows what would have happenned to it .	0
0	Videos etc welcome .	0
0	I think people should not marry out of your own race .	1
0	Strange that it is not allowed to clip the tail from dog , but it is allowed to clip 8 days old boys forskin ? 2508	0
0	They are totally adorable !	0
0	Why not have it so every flyer has all the White languages on it ( in small print ) , yet have their native language in large print once on the top of the other translations , then once below it .	0
0	The Jews of today have only been a `` race '' since about 1000 AD called Jews .	0
0	Oh I 'm not worried about it .	0
0	Israel 3rd Worldwide in ' Millionaire Growth ' in 2009 - Finances & Business - Israel News - Israel National News	0
0	How 's it going ?	0
0	Well your more than welcome too move out here from where ever your at .	0
0	BLACK Man MURDERS 15 Year Old WHITE GIRL In Her BEDROOM - YouTube ZAKESHIA CAUGHT IT ON TAPE - YouTube Young white girl killed by black man she met online - YouTube http://www.youtube.com/watch ? v = fQPaZvlq4xQ & feature = endscreen & NR = 1 Ashley Taylor talks of being attacked on live TV - YouTube	0
0	Home schooling if feesible since , they must not only master the social sciences etc ... but als be able to be profiecent in the arts including music theory.Social skills and graces along w/public speaking.Weapon , hunting , survival , building , self-defense , exsplosives/bomb making & deactivation , codes , langauges , counter-intelligence , interogation , re-programing/minds and above all else always behave as a little kid ! Gotchya-this can all be accomplished through father and son/daughter communication starting at a young age and progressing untill the late teen years following dads clues/guidance.Learned behavior-especially since children tend to emulate the role model and mold them 'selves accordingly to thier parent of whom they love very much and want to please .	0
0	Why would I want to contribute to the Kneegrow and spic 's wellbeing ?	1
0	I'm pretty new at posting here but count me in ~ I think this is an excellent idea .	0
0	You parents who care enough to commit so passionately to your children are heros and heroines .	0
0	The lemmings have become so used to having a different color ribbon for different causes .	0
0	Note!	0
0	I went through that experience moving within the same county .	0
0	Both are valid .	0
0	First I 'm not from Moldavia ...	0
0	i love it when jews get a taste of thier own vile medicene I hope each and every one of them young to old starve in the cold	1
0	mate could you imagine the look on a pack of groids faces when you come screaming around a corner on one of those guns a' blazin .	0
0	Two employees and one customer told police two men , brandishing a long-barrel rifle , stole the cash drawer with an undisclosed amount of money and fled on foot .	0
0	Unfortunately , we missed out last year but this year s occasion will definitely make up for it .	0
0	The remoteness and weather is not desirable to them .	0
0	If a 10th grade teacher says they 're grading from a rubric that says they 're grading based on grammar , spelling , sentence structure , and format only , they ca n't , in most cases , turn around and give you a failing grade for the assignment because they do n't like the content .	0
0	I love Steven Seagal films and I love all Nicolas Cage films , Windtalkers and The Sorcerer 's Apprentice included .	0
0	I was referred to as a racist once .	0
0	Let 's order a pizza to be delivered where we are and then try to assault the driver , no one will know how to catch us .	0
0	I'm going to play the black sheep here and say there 's nothing wrong with what he 's doing .	0
0	Well i think that fact that they 're Muslims goes to show that Arabs must have colonised that land. and Intermixed with the Existing somalies ..	0
0	Right in the mainstream .	0
0	You will have to get some space in your apartment. clear out a 6x6 foot space of floor and do floor exercises , stretch , do deep breathing , get a couple of dumbbells .	0
0	Could definitely do without the chest compressions .	0
0	Thank you internet .	0
0	These moslem filth hacked there heads off it took about 30 seconds !	1
0	I feel so sorry for all you people living there , wish you could all move here hopefully you do n't suffer like your neighbours in zimbabwe .	1
0	Idiots like you fail to last when surrounded by your pets , The name of your alleged savior will be on your lips as you get `` diversified ''	0
0	Go to his profile and leave a message .	0
0	Whites are already a minority in my area .	0
0	It should come as no surprise that the Jews start embracing the degeneracy that they promote ; what goes around comes around .	1
0	Powerful video that shows how primitive these beasts are .	1
0	We do not want to annhilate other races , we simply want to preserve our own .	0
0	great posts. see how the media has been lying to us for decades about what actually happened and what it was actually all about .	0
0	Blood and Honour is a world wide white organisation .	0
0	Imagine the groids licking their big lips when they see all those unsuspecting tourists walking around .	1
0	EDIT : Using , of course a brass bore brush which is much softer than the barrel 's steel and should not damage rifling .	0
0	I actually saw it .	0
0	Him , his wife , and his kids have absolutely no place in a white nation and it 's disgusting how they put an end to thousands of years of evolution for being so selfish .	1
0	I 've seen negroes who look ( and undoubtedly act ) like him .	1
0	Unfortunately rich kids always get their way , I say you just ignore the kid during the summer get back at him that always works .	0
0	Yea that will work .	0
0	I've always been told that the Hungarians in Vojvodina live like nobles , with alot of compensation money since the communist regime resigned .	0
0	Ohio in general looks to be in bad shape .	0
0	Here 's a free PDF http://wnlibrary.com/Portabel % 20Docu ... e % 20Titans.pdf	0
0	When I started learning about Hitler in school and I was possessed with trying to find out if I was Aryan .	0
0	Never leave your children unguarded !	0
0	Hell they fry it in lard and eat it with rice .	0
0	The pearl of German Water Castles ............. , , , , , , , , , , , ... right : Burg Eltz Castle is a medieval castle nestled in the hills above the Moselle River between Koblenz and Trier , Germany .	0
0	Every one stop making fun of other people 's pic 's were all a white family.By the way all you lady 's on here are looking fine to bad i 'm only 16 .	0
0	Oh I do n't know ..... Look at the possibility 's for the sentence if we use their values ...	1
0	On Stormfront usually we try to respect feelings of those who find scantily dressed ( bikini etc ) images or suggestive poses tacky .	0
0	Consider yourself ignored .	0
0	I did time in Az. and out of the 7 years I was there I spent 6 in super max , but I am amongst the living once more friends , for almost five years now. people go to super max for all kinds of reasons .	0
0	the earth is hollow ? and it 's the little elfs and their gardens and compost heaps that are producing the oil .	0
0	With that many groups under the same AO , I wonder how much toe stepping is going to occur ... hope none of our own people get hurt .	0
0	Maybe some of you people should grow up , You don`t pick a man or woman for your mate because of the color of their eyes and hair .	0
0	I live in Oslo and race-mixing is a huge problem .	1
0	Seen some girl about 6 years old begging on grafton street once and we were coming out of a shop a few mins later when her father pulls up in a decent car. scum. the lot of them .	1
0	That and the fact he was one of the self-chosen , so according to their teachings he is allowed to do anything he wants to the Goyim .	0
0	I saw that first hand after working in various schools .	0
0	Alba	0
0	This is from Stormfront 's Advanced Scout forum which is solely devoted to promoting PLE - and its local militant front Legionism .	0
0	- YouTube Angry large black woman goes ham on angry young black men - YouTube white man cokes black man and than throws black man off and beat him up .	0
0	If a person 's sexuality is an issue for them only then it should be an issue for us , normal people of either orientation do n't have their sex life at the centre of their attention all the time , a heterosexual deviant is just as much as a problem as a homosexual deviant and there are more straight perverts and psychos around trying to `` infiltrate '' groups than there are homosexuals .	0
0	I am willing to attend , support and protect Mr. Taylor 's event and his freedom of speech anywhere close to Michigan	0
0	Sad but true .	0
0	I live near Battle Ground , WA and Vancouver , WA Seems like more wiggers and minority supporters around town , standing for leftist B.S. Would n't mind knowing some people out here again .	0
0	EU apology for ' racist ' pro-diversity ad - YouTube	0
0	That or they where just lazy and did n't want to digg two graves for a fallen soldier .	0
0	Let's be clear about these Neolithic farmers .	0
0	Lots Of Beautiful White German Women !	0
0	I've recently gotten a recommendation for Peaceful Warrior .	0
0	London is a dead zone as far as anyone White is concerned , even Hertfordshire where it 's closest to London is turning brown .	1
0	Laugh it up ape cause without yt to protect your race Asians will probably do the world a favour and wipe your kind from the face of the Earth .	1
0	Meta you are currently the fittest person I have ever saw on the stormfront site And thats against some pretty stiff competition as well	0
0	The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .	1
0	Please vote in this poll : Will You Publicly Condemn Those Who Advocate the Murder of Women and Children ?	0
0	I can only dream of driving a car past at the time and then running the b .. d over again and again and again .	0
0	Quit whining about it and go find a beautiful white girl to have babies with .	0
0	Temp agency in Conroe .	0
0	Thanks , Scott	0
0	They make you want to go out and reach people .	0
0	Can you imagine the hell this young girl went through and for how long .	0
0	I had to start a new thread seeing as this thread was no longer functioning properly .	0
0	However , Loki is a trickster god within Norse mythology .	0
0	Thank you for your kind words , hope to meet you in the new white world one day soon .	1
0	18 times in the last 20 years 9 times in 130 years ....	0
0	In order to help increase the booklets downloads , it would be great if all Stormfronters who had YouTube accounts , could display the following text in the description boxes of their uploaded YouTube videos .	0
0	My mom and I went to the Huckleberry Festival in Whitefish this weekend and split a ham cheddar and veggie crepe at Amazing Crepes .	0
0	We occasionally get people like jimmy coming here to SF to `` study '' us .	0
0	Thank you so much for enlightening us mystery guest !	0
0	https : //www.stormfront.org/forum/show ... li-525314.html According the Sweden research. the report clearly show it in figures .	0
0	The person blood and honour interviewed claimed that their are no white power groups in ireland at the moment .	0
0	Is this group in Sweden genuine or are they thieves who steal money but never send the goods you order ?	0
0	I saw this video on youtube Chechen Lezginka - YouTube Why do Russians call them black .	0
0	They speak the Irish language because it 's their culture but are brainwashed into thinking that it 's ok to destroy our race .	0
0	They are white kids who want to be black .	0
0	Says the guy who made a thread attacking Fading Light and defending half breeds If you got a crush on Miss Aussie do n't be so shy lol	0
0	I have been thinking about Ireland as a place to settle and refuge for the white race .	0
0	I am not critisizing , you are right , we should all just grow up .	0
0	In many countries the Jew/white liberal will throw you in jail for longer than a murderer for denying their `` evidence '' !	1
0	When I look at the Zimbawee 's Mugabe , I think `` Ape '' or `` Gorilla '' .	1
0	I wonder ???? 11	0
0	Such a shame that our government cares more about looking good in front the world then it does about the safty of its people .	0
0	As a white nationalist I personally would not pay to watch the likes of that drug addict Amy Winehouse or scum like Rage Against The Machine .	0
0	Glad some people still opened their homes and let kids trick or treat , even with the usual DieVersity infesting the area .	1
0	There are lots of brown and black kids in the system gays could adopt .	1
0	they sure did and the irony of it all is they said they were doing it to prevent theft by criminals. in my books the act of theft is what would make you a criminal	0
0	If it was n't then it meant that those same Celts went through some serious racial degradation before Europeans really started arriving .	0
0	Along with John Bardeen and Walter Houser Brattain , Shockley co-invented the transistor , for which all three were awarded the 1956 Nobel Prize in Physics .	0
0	its simple , your white. your genetic code doesnt include a racial commitment to crime. be glad and for for those reasons. this is what society has turned into. take a stand and defend your race. we must secure the existence of our people and a future for white children.-david lane white racial loyalty starts here keep it white	1
0	It will be the same here when the goodies run out .	0
0	Emily Tubb , 33 , of Southaven , who is in the English department at East High School , was indicted last week for alleged possession with intent to distribute Adderall , alprazolam and heroin .	0
0	www.cofo.edu Franciscan University of Steubenville , Steubenville , Ohio www.franuniv.edu Grove City College , Grove City , Pa.	0
0	When I first saw this advertised it cracked me up , the fact that the white kid was made to look like an antagonist also just added to the laughs	0
0	it is down to the EU.we have no say anymore on any piece of scum coming into the country as long as they have an EU passport	1
0	We have such a huge Asian problem .	1
0	They can kiss their N.B.A. careers goodbye .	0
0	And since I 'm not really Sture Allén or Horace Engdahl I ca n't say if it 's in Svenska Akademins Ordlista .	0
0	I 've only recently came to new conclusions ; or found old ones .	0
0	What a waste of time and money .	0
0	http://www.youtube.com/watch ? v = w-yIU ... elated & search =	1
0	man as that video went along i got more and more fearful that there would be a tag at the end stating all in the video had been assaulted or murdered. glad it turned out better than that .	0
0	No more about this in this thread please .	0
0	Wish we at least had a Marine Le Pen to vote for in Canada .	0
0	There is no honor in a street fight .	0
0	Ca n't comment on the contents yet .	0
0	Facebook account helps me fo example if im not present in school .	0
0	He of all people should have known to what extent the Federal Government will go to have people like him thrown in prison .	0
0	When is that projected to happen ?	0
0	Living with the consequences is punishment enough .	0
0	And Oh My God .	0
0	Seems to me they are in precipitous decline .	0
0	Really?	0
0	I hope they all starve .	1
0	hello all glad to be in a community of proud white folk just a shame its online as opposed to leaving the front door none the less im honoured to be here	0
0	It looks like everyone got haircuts at the door except you and your friend .	0
0	I've been following the events in Ukraine and have noticed some troops using the SKS .	0
0	OSLO TURNING INTO A MAJOR CRIMINAL MUSLIM MECCA	1
0	Revolver had been used all hunting season , shotgun was fresh out of sitting in attics/closets since the late 1800s or early 1900s .	0
0	I will find some way to get hold of this speech and make it public .	0
0	It 'll be a welcome change to see a fellow WN from seeing hundreds of lefty bastards going to see RATM .	1
0	I sometimes practice my arguments on Blacks , I have gotten 2 of them ranting about Jews to all of their friends .	0
0	And `` it 's because I 've been having trouble with my landlord , dot dot dot . ''	0
0	I 'm surprised that on national television they let to be broadcast such a politically incorrect video .	0
0	Contact me , we 'll have a holiday ... - cheers .	0
0	If you 're White you 're instantly a racist no matter what you do or say .	0
0	- Skinheads Against Racial Prejudice - Skinheadsi protiv rasne diskriminacije - arpovci - Debili .	0
0	The woman may be attractive to another black .	0
0	Breaks my heart and boils my blood .	0
0	You 're treading on very thin ice , jimmy .	0
0	In Dallas	0
0	I wonder why he is not on their list , he hates jews .	0
0	2.0 ) * Does contain alot of profanity , so you have been forewarned *	0
0	I want to thank you for responding to my thread .	0
0	We should have a new version of the old Plantation system where every white person on earth makes millions of dollars off of the enslaved labor of all the non-Whites in the world .	1
0	Well you are too your family tree comes from Macedonia also the white part of it anyway .	0
0	The raw footage of these beasts in their moments of candor is so much more revealing and persuasive for helping our fellow white brothers and sisters see the truth than a thousand books could ever be .	1
0	Friggen hipicrits .	0
0	welcome to stormfront first of all , secondly if your political party is only for scotland maybe you should put this in SFGB .	0
0	So happy you remind me this I have a little altar portraying a bronze buste of Beethoven on my bedside table along with one of Wagner ( he was Beethovenian fan too )	0
0	She is white but looks somewhat below average for a white Swedish girl , I think .	0
0	I was at a gas station last week , A guy came up to me too fast and too close and I almost went for my knife but at the last second I could see he meant no harm , then he asked for directions .	0
0	For example , on the second day of the week , the Brits celebrated the God `` Tyr '' ( Tyrsday ) ; on the third day of the week , they celebrated the God Odin , known in Saxon as `` Wodin '' ( Wodinsday ) ; on the fourth day of the week , they celebrated Thor ( Thorsday ) and on the fifth day of the week celebrated Frigg ( Friggsday ) .	0
0	But I just saw this .	0
0	As northern Ireland falls under our rule we have more right to be here than a plastic paddy from america so kindly crawl back under your rock .	0
0	The jews media will never report on this incident or any kind of incident like this ever.Wake up White people we have a black on White crime problem and it is going to get a lot worse .	0
0	These are Rapist techniques .	0
0	my first kiss was a girl that lived down the street from me when i was 10.I went to school with her younger sister.Her name was kelsey.She had blonde hair and blue eyes.She was 13.We were at the movies and then I figured I 'd take a chance and try to kiss her and it worked .	0
0	What do those pictures have to do with 27 framers of the US Constitution including George Washington , James Madison and Benjamin Franklin being non-Jewish Freemasons ?	0
0	So very few compared to the tens of millions who have done nothing to advance society .	0
0	Its not like they cheered on the attacker or gave him a weapon , or restrained the victim .	0
0	It's sad Britons are still arguing about the past when the enemy is within. staring them in the face and still do Feck all .	0
0	The amount of the Armenians chromosome haplotypes are closer to the England one .	0
0	Arthur Kemp over exaggerates their role in almost every civilization .	0
0	She is not white .	0
0	Looking for seriour-or-less-than-less friends of like-minded people .	0
0	If I could create a disease that wipes out all Black 's I would .	1
0	Andre Gide French critic , essayist , & novelist ( 1869 - 1951 )	0
0	Good memories .	0
0	KC skin boy looking for KC skin girl .	0
0	I was out there like 2 weeks ago and got my new doc 's , maybe we can talk too ?	0
0	Thank you for sharing your free and peaceful home while you have one .	0
0	I myself like to use Euro pride world wide in a collective effort .	0
0	You make it sound so romantic , more like a bunch of sickos sacrificing a child in pennance for the sins they have commited over the last year so they can start a new year of muder and robbery with a clean conscience .	0
0	We know they cant swim , but they might not remember that in their lust for ' dat money ' .	1
0	Lets ask them to stop by the Federal Reserve and grab those books too as long as they 're out and about .	0
0	I discovered this beer quite awhile ago when it was a regional beer even though its claim to famous was the oldest brewery in America .	0
0	WhiteByP-I 'm not sure if SWP is a group or what , but I know a few people that sport that , maybe we could talk some .	0
0	I stumbled n this by accident Absolute savages and yet you will have all the liberal women saying how great multiculturalism is and we are all the same Le TÃ © lÃ © gramme - France - Montpellier ( 34 ) .	1
0	My cousin lives there , he 's retired nypd .	0
0	I just read in a newspaper in the Grays Harbor county of Washington State that test scores are going down .	1
0	This would explain their need to get their people inside every organization including christian churches and force themselves into power positions no matter the cost to anyone else .	0
0	I guess organic chem is just too hard .	1
0	Thank you skingirl	0
0	Restrictions on basketball hoops in Wickliffe , Willowick parks curb complaints , but some players are n't happy - Cleveland.com City puts out curfew of 5pm , and puts steering wheel locks on city park Basketball hoops to curb TNB .	0
0	Shocking and outrageous , that is what we all should be feeling. jmho b.e.	0
0	I'm not wasting my time watching that .	0
0	I'm down in so cal. in the riverside area in a small town called chino hills. im looking for some skins to hang out with male or female we just need to unite. haha	0
0	That 's all I ever see on the morning news .	0
0	THIS is precisely why I do n't watch his videos .	0
0	WehrWolf101	0
0	Notice how not one of these Hungarians gave one good source validating their preposterous claims , they just came here to complain and start name calling , just as stupid liberals do .	1
0	I have this vision of a left christian screeching ' the meek shall inherit the earth `` as a member of the peaceful religion goes a chopping .... humour .	0
0	Get off your arse and do it yourself.Hand out a few leaflets in some Irish town and show pictures i done it years ago in Dublin why cant you do it now ?	0
0	I agree with everything you said mate , But the thing is with EU immigration we dont have any say in the matter because we have open borders .	0
0	Are those Greek and Albanians considered white ?	0
0	May they be put away for good .	1
0	This is something we need to point out .	0
0	That news is something totally incomprihensible .	0
0	We will be announcing congressional candidates and local office candidates in a few months .	0
0	It's not WV .	0
0	I like the fact that it was a hate crime she couldve kicked anyone out the same way .	0
0	Well, Georgians are maybe 80 % of their country , with two biggest minorities being Azeris and Armenians , so indeed very easy that Caucasus baboon types from Georgia are not Georgians .	0
0	We are cooking a duck on the rotisserie , catch the fat drippings and cook little potatoes in that , its delicious , we 're also cooking a small turkey , mashed potatoes , carrots , pumpkin pie and butternut squash cut in half and baked with butter and brown sugar .	0
0	True story	0
0	i want to vote yes and at the same time i do n't.the way i look at it is either way we loose .	0
0	Its that simple	0
0	I think the circumstances surrounding his death are very suspicious .	0
0	I put that they were good for White youth .	0
0	Yeah but what you have to remember is that the jews are cunning and would probz slither their way out of it and justify their right to bare arms by use of the pro jew media and without a doubt the old holocaust excuse. our race would not be to blame most of us are brainwashed from a young age by T.V or schools its are job to wake them up comrade and defend them for we are fast becoming a minority in our own countries	1
0	They wo n't talk to me anymore and I wo n't go to church with them anymore .	0
0	Anything ??	0
0	Works for me .	0
0	May be SF Ireland could apply to the funding , as it 's working hard to improve White racial relations in the Community ?	0
0	Bobby van Jaarsveld - Kyk Waar Is Ons Nou [ Official Music Video ] - YouTube We can all have a dance and feel good for a while .	0
0	you could easily describe democracy as the destruction of the whites. at least national socialism cared about it 's own people rather than others .	0
0	Just let Shaniqua leave her kids home to burn the house down while she goes to da club .	1
0	The child abusing teacher was Wendy Portillo .	0
0	Free at last , free at last , good God almighty I 'm free at last !	0
0	I honestly believe that folks are S L O W L Y getting wise , and fed up with this `` sea hags '' crap .	0
0	Three of the four suspects in the death of a 12-year-old Moore County girl were repeat offenders , free on probation .	0
0	Negro rainforest `` music ''.	0
0	You 're nothing but a clown--just like Tricycle Sam .	0
0	I will get the set I have scanned and have them out into another post w/in a few days .	0
0	Note to self : lose the wombat .	0
0	sorry mods , i posted this twice by mistake so you can kill this thread and leave the other as i cant seem to be able to delete it .	0
0	No Kaboom .	0
0	Swissgirl is your teacher openly gay ?	0
0	I was sort of hoping that they will bring back Ebola and spread it around to their own kind and the rest of the undesirables who are not wanted here .	1
0	In your dreams negress , when SD comes into the Riksdag ...	0
0	God willing .	0
0	You should have just put the money on the counter and walked out with your drink .	0
0	Get armor for yourself !	0
0	S.African police clash with poor protesters | Top News | Reuters Hand the country over to Muds and what do you expect .	1
0	65% of all media coverage in britain is the BBC and they are openly biased towards the left and the others are n't much better .	0
0	In all likelyhood , it 's jews painting the road of skank for her to follow .	1
0	It is true that Ireland has the lowest WN population in the world , or at least in Europe ?	1
0	yeah, maybe if you are Jewish They just warm up the old money printing press when they might feel like they are getting low .	1
0	Basically , we are the fathers of millions of black little bastards .	0
0	White people tend to raise their own children .	0
0	FUNNY!!!	0
0	Maybe you need to move , but honestly I think it 's that way everywhere unfortunately .	0
0	Supporting our men and women in the armed forces .	0
0	Maybe H & K did not realize that blacks do n't buy firearms , they steal them .	1
0	Òîïëåññ-äåâóøêè èç ÆÆ ( 35 ôîòî ÍÞ ) - Fishki.Net | Ôèøêèíà Êàðòèíêà	1
0	April 2011 ( down on wheels and handling test ) - YouTube Bomber-Bike Project Stage 3 ( Motorrad mit Sternmotor ) - YouTube Bomber - Bike Transmission Stage 4 ( Motorrad mit Sternmotor ) - YouTube	0
0	well, i have been working on something for self defense in one of those situations in which guns have been confiscated. essentially , training with sledgehammer and axe in a shtf moment going old school barbarian might be one 's only hope .	0
0	hello, I 'm from Rome ...	0
0	Did the message vanish ?	0
0	If you are looking to become involved , I would suggest you try calling the National Alliance in Houston at ( 713 ) 684-6614 .	0
0	The strength of our race is in the depth of love and care it shows to its own people .	0
0	One time she came in crying telling me that pavement ape `` hit me in the tummy '' .	1
0	Glad to see that there are so many of us here in Wisconsin .	0
0	looking for sisters and brothers to hang out with get to know ...... cant semm to find in in this area ?	0
0	Sorry for watching such a liberal news channel .	0
0	Well, the entire world is being brain-washed by Judeo-American films , today everyone has a Jew in every corner of your house .	1
0	Clearly there is a need for more alternative media in this country .	0
0	I 've seen shots with a .45 , where people walked around angry .	0
0	The Bible itself though is full of contradictions and you can mis-judge how things are meant .	0
0	My natural color had been a rich chocolate brown .. but after I had my daughter it got mousy .	0
0	Once when I was a kid and a couple itmes in fights	0
0	Presumably you are not in favour of mass white immigration simply on the shallow account that they are agreeable to your sensibilities ?	0
0	Racist attack by blacks on a young white girl in France .	0
0	http://www.freep.com/news/education/...7_20040417.htm We need to help .	0
